device_id,device_type,manufacturer_class,model_family,measurement_domain,sampling_profile,reliability_class,facility_id,patient_assignment_type,active,assigned_patient_id
DEV-00832,CLINICAL_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R1_HIGH,FAC-01,DEDICATED,True,PAT-0832
WRB-00832,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0832
DEV-00833,CLINICAL_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0833
WRB-00833,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0833
DEV-00834,HOME_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R1_HIGH,FAC-05,DEDICATED,True,PAT-0834
WRB-00834,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0834
DEV-00835,HOME_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0835
WRB-00835,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0835
DEV-00836,HOME_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R3_VARIABLE,FAC-05,DEDICATED,True,PAT-0836
WRB-00836,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0836
DEV-00837,HOME_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R3_VARIABLE,FAC-05,DEDICATED,True,PAT-0837
WRB-00837,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0837
DEV-00838,HOME_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0838
WRB-00838,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0838
DEV-00839,HOME_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0839
WRB-00839,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0839
DEV-00840,CLINICAL_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0840
WRB-00840,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0840
DEV-00841,CLINICAL_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0841
WRB-00841,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0841
DEV-00842,HOME_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0842
WRB-00842,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0842
DEV-00843,CLINICAL_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0843
WRB-00843,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0843
DEV-00844,HOME_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0844
WRB-00844,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0844
DEV-00845,CLINICAL_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0845
WRB-00845,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0845
DEV-00846,HOME_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R3_VARIABLE,FAC-05,DEDICATED,True,PAT-0846
WRB-00846,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0846
DEV-00847,HOME_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R3_VARIABLE,FAC-05,DEDICATED,True,PAT-0847
WRB-00847,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0847
DEV-00848,HOME_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0848
WRB-00848,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0848
DEV-00849,HOME_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R3_VARIABLE,FAC-05,DEDICATED,True,PAT-0849
WRB-00849,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0849
DEV-00850,HOME_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R1_HIGH,FAC-05,DEDICATED,True,PAT-0850
WRB-00850,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0850
DEV-00851,HOME_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0851
WRB-00851,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0851
DEV-00852,CLINICAL_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0852
WRB-00852,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0852
DEV-00853,HOME_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0853
WRB-00853,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0853
DEV-00854,HOME_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0854
WRB-00854,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0854
DEV-00855,HOME_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0855
WRB-00855,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0855
DEV-00856,HOME_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0856
WRB-00856,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0856
DEV-00857,CLINICAL_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R1_HIGH,FAC-01,DEDICATED,True,PAT-0857
WRB-00857,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0857
DEV-00858,HOME_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0858
WRB-00858,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0858
DEV-00859,CLINICAL_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0859
WRB-00859,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0859
DEV-00860,HOME_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R3_VARIABLE,FAC-05,DEDICATED,True,PAT-0860
WRB-00860,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0860
DEV-00861,HOME_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0861
WRB-00861,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0861
DEV-00862,CLINICAL_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R1_HIGH,FAC-01,DEDICATED,True,PAT-0862
WRB-00862,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0862
DEV-00863,HOME_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0863
WRB-00863,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0863
DEV-00864,CLINICAL_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0864
WRB-00864,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0864
DEV-00865,HOME_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R1_HIGH,FAC-05,DEDICATED,True,PAT-0865
WRB-00865,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0865
DEV-00866,HOME_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R3_VARIABLE,FAC-05,DEDICATED,True,PAT-0866
WRB-00866,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0866
DEV-00867,CLINICAL_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0867
WRB-00867,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0867
DEV-00868,HOME_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0868
WRB-00868,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0868
DEV-00869,HOME_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0869
WRB-00869,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0869
DEV-00870,CLINICAL_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0870
WRB-00870,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0870
DEV-00871,HOME_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0871
WRB-00871,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0871
DEV-00872,HOME_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0872
WRB-00872,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0872
DEV-00873,CLINICAL_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0873
WRB-00873,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0873
DEV-00874,HOME_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R3_VARIABLE,FAC-05,DEDICATED,True,PAT-0874
WRB-00874,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0874
DEV-00875,HOME_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0875
WRB-00875,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0875
DEV-00876,HOME_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0876
WRB-00876,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0876
DEV-00877,CLINICAL_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R3_VARIABLE,FAC-01,DEDICATED,True,PAT-0877
WRB-00877,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0877
DEV-00878,HOME_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R1_HIGH,FAC-05,DEDICATED,True,PAT-0878
WRB-00878,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0878
DEV-00879,HOME_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0879
WRB-00879,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0879
DEV-00880,HOME_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0880
WRB-00880,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0880
DEV-00881,HOME_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0881
WRB-00881,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0881
DEV-00882,HOME_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0882
WRB-00882,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0882
DEV-00883,HOME_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R3_VARIABLE,FAC-05,DEDICATED,True,PAT-0883
WRB-00883,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0883
DEV-00884,HOME_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0884
WRB-00884,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0884
DEV-00885,CLINICAL_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R3_VARIABLE,FAC-01,DEDICATED,True,PAT-0885
WRB-00885,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0885
DEV-00886,HOME_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0886
WRB-00886,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0886
DEV-00887,HOME_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0887
WRB-00887,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0887
DEV-00888,CLINICAL_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0888
WRB-00888,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0888
DEV-00889,HOME_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0889
WRB-00889,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0889
DEV-00890,HOME_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0890
WRB-00890,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0890
DEV-00891,CLINICAL_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0891
WRB-00891,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0891
DEV-00892,CLINICAL_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R3_VARIABLE,FAC-01,DEDICATED,True,PAT-0892
WRB-00892,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0892
DEV-00893,HOME_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0893
WRB-00893,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0893
DEV-00894,CLINICAL_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0894
WRB-00894,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0894
DEV-00895,CLINICAL_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0895
WRB-00895,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0895
DEV-00896,CLINICAL_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0896
WRB-00896,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0896
DEV-00897,HOME_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R3_VARIABLE,FAC-05,DEDICATED,True,PAT-0897
WRB-00897,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0897
DEV-00898,HOME_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0898
WRB-00898,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0898
DEV-00899,CLINICAL_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0899
WRB-00899,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0899
DEV-00900,CLINICAL_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0900
WRB-00900,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0900
DEV-00901,HOME_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R1_HIGH,FAC-05,DEDICATED,True,PAT-0901
WRB-00901,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0901
DEV-00902,HOME_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0902
WRB-00902,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0902
DEV-00903,CLINICAL_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-01,DEDICATED,True,PAT-0903
WRB-00903,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0903
DEV-00904,HOME_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0904
WRB-00904,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0904
DEV-00905,HOME_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R1_HIGH,FAC-05,DEDICATED,True,PAT-0905
WRB-00905,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R3_VARIABLE,FAC-07,DEDICATED,True,PAT-0905
DEV-00906,HOME_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0906
WRB-00906,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0906
DEV-00907,HOME_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0907
WRB-00907,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0907
DEV-00908,HOME_MONITOR,RISA_SYNTHETIC,M-4,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0908
WRB-00908,WRIST_WEARABLE,RISA_SYNTHETIC,W-1,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0908
DEV-00909,HOME_MONITOR,RISA_SYNTHETIC,M-5,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0909
WRB-00909,WRIST_WEARABLE,RISA_SYNTHETIC,W-2,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0909
DEV-00910,HOME_MONITOR,RISA_SYNTHETIC,M-1,MULTIVARIATE,VARIABLE,R3_VARIABLE,FAC-05,DEDICATED,True,PAT-0910
WRB-00910,WRIST_WEARABLE,RISA_SYNTHETIC,W-3,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0910
DEV-00911,CLINICAL_MONITOR,RISA_SYNTHETIC,M-2,MULTIVARIATE,VARIABLE,R3_VARIABLE,FAC-01,DEDICATED,True,PAT-0911
WRB-00911,WRIST_WEARABLE,RISA_SYNTHETIC,W-4,ACTIVITY_AND_PULSE,5-15 min,R2_STANDARD,FAC-07,DEDICATED,True,PAT-0911
DEV-00912,HOME_MONITOR,RISA_SYNTHETIC,M-3,MULTIVARIATE,VARIABLE,R2_STANDARD,FAC-05,DEDICATED,True,PAT-0912
